"batch","amino_acid","sample","ratio","condition","ratio_sample_is","ratio_adj","concentration_sample_uM","cell_line","dox_conc","timepoint","replicate","mean_m0","ratio_to_m0","AA_concentration_mM","AA_concentration_uM","mean_glc_m0","correction_factor","final_concentration","final_concentration_uM","concentration_sample_mM","keep_manual_inspection","mean_concentration_mM","substraction","interval","mean_auc","CORE_value"
3,"Tyr","63",2.24,4.77,0.05,44.8,213.696,"TM",1000,16,2,197.955,1.07951807228916,0.21375479,213.75479,NA,NA,230.752158843374,230.752158843374,0.213696,"y",0.197955,2.36115e-05,22,6085415.94208765,3.88001415592636e-12
3,"Tyr","64",2.04,4.77,0.05,40.8,194.616,"TM",0,18,2,197.955,0.983132530120482,0.21375479,213.75479,NA,NA,210.149287518072,210.149287518072,0.194616,"y",0.197955,-5.00849999999997e-06,24,7005915.22298741,-7.14895890199523e-13
3,"Tyr","65",2.26,4.77,0.05,45.2,215.604,"TM",100,18,2,197.955,1.08915662650602,0.21375479,213.75479,NA,NA,232.812445975904,232.812445975904,0.215604,"y",0.197955,2.64735e-05,24,7005915.22298741,3.77873541962608e-12
3,"Tyr","66",2.17,4.77,0.05,43.4,207.018,"TM",1000,18,2,197.955,1.04578313253012,0.21375479,213.75479,NA,NA,223.541153879518,223.541153879518,0.207018,"y",0.197955,1.35945e-05,24,7005915.22298741,1.94043170197015e-12
3,"Tyr","67",2.2,4.77,0.05,44,209.88,"TM",0,20,2,197.955,1.06024096385542,0.21375479,213.75479,NA,NA,226.631584578313,226.631584578313,0.20988,"y",0.197955,1.78875e-05,26,8015331.07929134,2.23166077895581e-12
3,"Tyr","68",2.17,4.77,0.05,43.4,207.018,"TM",100,20,2,197.955,1.04578313253012,0.21375479,213.75479,NA,NA,223.541153879518,223.541153879518,0.207018,"y",0.197955,1.35945e-05,26,8015331.07929134,1.69606219200642e-12
3,"Tyr","69",2.13,4.77,0.05,42.6,203.202,"TM",1000,20,2,197.955,1.02650602409639,0.21375479,213.75479,NA,NA,219.420579614458,219.420579614458,0.203202,"y",0.197955,7.8705e-06,26,8015331.07929134,9.81930742740555e-13
3,"Tyr","70",2.15,4.77,0.05,43,205.11,"TM",0,22,2,197.955,1.03614457831325,0.21375479,213.75479,NA,NA,221.480866746988,221.480866746988,0.20511,"y",0.197955,1.07325e-05,28,9122357.54912758,1.17650508020555e-12
3,"Tyr","71",2.05,4.77,0.05,41,195.57,"TM",100,22,2,197.955,0.987951807228916,0.21375479,213.75479,NA,NA,211.179431084337,211.179431084337,0.19557,"y",0.197955,-3.5775e-06,28,9122357.54912758,-3.92168360068515e-13
3,"Tyr","72",2.22,4.77,0.05,44.4,211.788,"TM",1000,22,2,197.955,1.06987951807229,0.21375479,213.75479,NA,NA,228.691871710843,228.691871710843,0.211788,"y",0.197955,2.07495e-05,28,9122357.54912758,2.27457648839739e-12
3,"Tyr","73",2.21,4.77,0.05,44.2,210.834,"TM",0,24,2,197.955,1.06506024096386,0.21375479,213.75479,NA,NA,227.661728144578,227.661728144578,0.210834,"y",0.197955,1.93185e-05,30,10336548.2777019,1.86895078327782e-12
3,"Tyr","74",1.98,4.77,0.05,39.6,188.892,"TM",100,24,2,197.955,0.95421686746988,0.21375479,213.75479,NA,NA,203.968426120482,203.968426120482,0.188892,"y",0.197955,-1.35945e-05,30,10336548.2777019,-1.31518758823254e-12
3,"Tyr","75",2.07,4.77,0.05,41.4,197.478,"TM",1000,24,2,197.955,0.997590361445783,0.21375479,213.75479,NA,NA,213.239718216868,213.239718216868,0.197478,"y",0.197955,-7.15499999999966e-07,30,10336548.2777019,-6.92203993806568e-14
3,"Tyr","76",1.97,4.77,0.05,39.4,187.938,"T",0,16,2,197.955,0.949397590361446,0.21375479,213.75479,NA,NA,202.938282554217,202.938282554217,0.187938,"y",0.197955,-1.50255e-05,22,6085415.94208765,-2.46909991740768e-12
3,"Tyr","77",2.37,4.77,0.05,47.4,226.098,"T",100,16,2,197.955,1.1421686746988,0.21375479,213.75479,NA,NA,244.144025204819,244.144025204819,0.226098,"y",0.197955,4.22145e-05,22,6085415.94208765,6.93699500605016e-12
3,"Tyr","78",2.14,4.77,0.05,42.8,204.156,"T",1000,16,2,197.955,1.03132530120482,0.21375479,213.75479,NA,NA,220.450723180723,220.450723180723,0.204156,"y",0.197955,9.30150000000002e-06,22,6085415.94208765,1.5284904250619e-12
3,"Tyr","79",2.07,4.77,0.05,41.4,197.478,"T",0,18,2,197.955,0.997590361445783,0.21375479,213.75479,NA,NA,213.239718216868,213.239718216868,0.197478,"y",0.197955,-7.15499999999966e-07,24,7005915.22298741,-1.02127984314213e-13
3,"Tyr","80",2.32,4.77,0.05,46.4,221.328,"T",100,18,2,197.955,1.11807228915663,0.21375479,213.75479,NA,NA,238.993307373494,238.993307373494,0.221328,"y",0.197955,3.50595e-05,24,7005915.22298741,5.00427123139669e-12
3,"Tyr","81",2.12,4.77,0.05,42.4,202.248,"T",1000,18,2,197.955,1.02168674698795,0.21375479,213.75479,NA,NA,218.390436048193,218.390436048193,0.202248,"y",0.197955,6.43949999999999e-06,24,7005915.22298741,9.19151858827961e-13
3,"Tyr","82",1.94,4.77,0.05,38.8,185.076,"T",0,20,2,197.955,0.934939759036145,0.21375479,213.75479,NA,NA,199.847851855422,199.847851855422,0.185076,"y",0.197955,-1.93185e-05,26,8015331.07929134,-2.41019364127227e-12
3,"Tyr","83",1.91,4.77,0.05,38.2,182.214,"T",100,20,2,197.955,0.920481927710843,0.21375479,213.75479,NA,NA,196.757421156627,196.757421156627,0.182214,"y",0.197955,-2.36115e-05,26,8015331.07929134,-2.94579222822167e-12
3,"Tyr","84",2.07,4.77,0.05,41.4,197.478,"T",1000,20,2,197.955,0.997590361445783,0.21375479,213.75479,NA,NA,213.239718216868,213.239718216868,0.197478,"y",0.197955,-7.15499999999966e-07,26,8015331.07929134,-8.92664311582281e-14
3,"Tyr","85",1.92,4.77,0.05,38.4,183.168,"T",0,22,2,197.955,0.925301204819277,0.21375479,213.75479,NA,NA,197.787564722892,197.787564722892,0.183168,"y",0.197955,-2.21805e-05,28,9122357.54912758,-2.43144383242479e-12
3,"Tyr","86",2.17,4.77,0.05,43.4,207.018,"T",100,22,2,197.955,1.04578313253012,0.21375479,213.75479,NA,NA,223.541153879518,223.541153879518,0.207018,"y",0.197955,1.35945e-05,28,9122357.54912758,1.49023976826036e-12
3,"Tyr","87",2.05,4.77,0.05,41,195.57,"T",1000,22,2,197.955,0.987951807228916,0.21375479,213.75479,NA,NA,211.179431084337,211.179431084337,0.19557,"y",0.197955,-3.5775e-06,28,9122357.54912758,-3.92168360068515e-13
3,"Tyr","88",1.97,4.77,0.05,39.4,187.938,"T",0,24,2,197.955,0.949397590361446,0.21375479,213.75479,NA,NA,202.938282554217,202.938282554217,0.187938,"y",0.197955,-1.50255e-05,30,10336548.2777019,-1.45362838699386e-12
3,"Tyr","89",1.87,4.77,0.05,37.4,178.398,"T",100,24,2,197.955,0.901204819277108,0.21375479,213.75479,NA,NA,192.636846891566,192.636846891566,0.178398,"y",0.197955,-2.93355e-05,30,10336548.2777019,-2.83803637460706e-12
3,"Tyr","90",1.91,4.77,0.05,38.2,182.214,"T",1000,24,2,197.955,0.920481927710843,0.21375479,213.75479,NA,NA,196.757421156627,196.757421156627,0.182214,"y",0.197955,-2.36115e-05,30,10336548.2777019,-2.28427317956178e-12
3,"Tyr","91",2.14,4.77,0.05,42.8,204.156,"M",0,16,2,197.955,1.03132530120482,0.21375479,213.75479,NA,NA,220.450723180723,220.450723180723,0.204156,"y",0.197955,9.30150000000002e-06,22,6085415.94208765,1.5284904250619e-12
3,"Tyr","92",1.9,4.77,0.05,38,181.26,"M",100,16,2,197.955,0.91566265060241,0.21375479,213.75479,NA,NA,195.727277590361,195.727277590361,0.18126,"y",0.197955,-2.50425e-05,22,6085415.94208765,-4.1151665290128e-12
3,"Tyr","93",1.93,4.77,0.05,38.6,184.122,"M",1000,16,2,197.955,0.930120481927711,0.21375479,213.75479,NA,NA,198.817708289157,198.817708289157,0.184122,"y",0.197955,-2.07495e-05,22,6085415.94208765,-3.40970940975346e-12
3,"Tyr","94",2.05,4.77,0.05,41,195.57,"M",0,18,2,197.955,0.987951807228916,0.21375479,213.75479,NA,NA,211.179431084337,211.179431084337,0.19557,"y",0.197955,-3.5775e-06,24,7005915.22298741,-5.1063992157109e-13
3,"Tyr","95",1.84,4.77,0.05,36.8,175.536,"M",100,18,2,197.955,0.886746987951807,0.21375479,213.75479,NA,NA,189.546416192771,189.546416192771,0.175536,"y",0.197955,-3.36285e-05,24,7005915.22298741,-4.80001526276825e-12
3,"Tyr","96",2.19,4.77,0.05,43.8,208.926,"M",1000,18,2,197.955,1.05542168674699,0.21375479,213.75479,NA,NA,225.601441012048,225.601441012048,0.208926,"y",0.197955,1.64565e-05,24,7005915.22298741,2.34894363922702e-12
3,"Tyr","97",2.04,4.77,0.05,40.8,194.616,"M",0,20,2,197.955,0.983132530120482,0.21375479,213.75479,NA,NA,210.149287518072,210.149287518072,0.194616,"y",0.197955,-5.00849999999997e-06,26,8015331.07929134,-6.24865018107622e-13
3,"Tyr","98",2.07,4.77,0.05,41.4,197.478,"M",100,20,2,197.955,0.997590361445783,0.21375479,213.75479,NA,NA,213.239718216868,213.239718216868,0.197478,"y",0.197955,-7.15499999999966e-07,26,8015331.07929134,-8.92664311582281e-14
3,"Tyr","99",2.1,4.77,0.05,42,200.34,"M",1000,20,2,197.955,1.01204819277108,0.21375479,213.75479,NA,NA,216.330148915663,216.330148915663,0.20034,"y",0.197955,3.5775e-06,26,8015331.07929134,4.46332155791161e-13
3,"Tyr","100",2.05,4.77,0.05,41,195.57,"M",0,22,2,197.955,0.987951807228916,0.21375479,213.75479,NA,NA,211.179431084337,211.179431084337,0.19557,"y",0.197955,-3.5775e-06,28,9122357.54912758,-3.92168360068515e-13
3,"Tyr","101",2.04,4.77,0.05,40.8,194.616,"M",100,22,2,197.955,0.983132530120482,0.21375479,213.75479,NA,NA,210.149287518072,210.149287518072,0.194616,"y",0.197955,-5.00849999999997e-06,28,9122357.54912758,-5.49035704095918e-13
3,"Tyr","102",2.03,4.77,0.05,40.6,193.662,"M",1000,22,2,197.955,0.978313253012048,0.21375479,213.75479,NA,NA,209.119143951807,209.119143951807,0.193662,"y",0.197955,-6.43949999999999e-06,28,9122357.54912758,-7.05903048123325e-13
3,"Tyr","103",2.08,4.77,0.05,41.6,198.432,"M",0,24,2,197.955,1.00240963855422,0.21375479,213.75479,NA,NA,214.269861783133,214.269861783133,0.198432,"y",0.197955,7.15500000000008e-07,30,10336548.2777019,6.92203993806609e-14
3,"Tyr","104",1.81,4.77,0.05,36.2,172.674,"M",100,24,2,197.955,0.872289156626506,0.21375479,213.75479,NA,NA,186.455985493976,186.455985493976,0.172674,"y",0.197955,-3.79215e-05,30,10336548.2777019,-3.66868116717499e-12
3,"Tyr","105",1.93,4.77,0.05,38.6,184.122,"M",1000,24,2,197.955,0.930120481927711,0.21375479,213.75479,NA,NA,198.817708289157,198.817708289157,0.184122,"y",0.197955,-2.07495e-05,30,10336548.2777019,-2.00739158203914e-12
3,"Tyr","106",2.06,4.77,0.05,41.2,196.524,"E",0,16,2,197.955,0.99277108433735,0.21375479,213.75479,NA,NA,212.209574650602,212.209574650602,0.196524,"y",0.197955,-2.14649999999998e-06,22,6085415.94208765,-3.52728559629666e-13
3,"Tyr","107",2.12,4.77,0.05,42.4,202.248,"E",100,16,2,197.955,1.02168674698795,0.21375479,213.75479,NA,NA,218.390436048193,218.390436048193,0.202248,"y",0.197955,6.43949999999999e-06,22,6085415.94208765,1.058185678889e-12
3,"Tyr","108",2.22,4.77,0.05,44.4,211.788,"E",1000,16,2,197.955,1.06987951807229,0.21375479,213.75479,NA,NA,228.691871710843,228.691871710843,0.211788,"y",0.197955,2.07495e-05,22,6085415.94208765,3.40970940975347e-12
3,"Tyr","109",2.03,4.77,0.05,40.6,193.662,"E",0,18,2,197.955,0.978313253012048,0.21375479,213.75479,NA,NA,209.119143951807,209.119143951807,0.193662,"y",0.197955,-6.43949999999999e-06,24,7005915.22298741,-9.19151858827961e-13
3,"Tyr","110",2.03,4.77,0.05,40.6,193.662,"E",100,18,2,197.955,0.978313253012048,0.21375479,213.75479,NA,NA,209.119143951807,209.119143951807,0.193662,"y",0.197955,-6.43949999999999e-06,24,7005915.22298741,-9.19151858827961e-13
3,"Tyr","111",1.92,4.77,0.05,38.4,183.168,"E",1000,18,2,197.955,0.925301204819277,0.21375479,213.75479,NA,NA,197.787564722892,197.787564722892,0.183168,"y",0.197955,-2.21805e-05,24,7005915.22298741,-3.16596751374076e-12
3,"Tyr","112",1.94,4.77,0.05,38.8,185.076,"E",0,20,2,197.955,0.934939759036145,0.21375479,213.75479,NA,NA,199.847851855422,199.847851855422,0.185076,"y",0.197955,-1.93185e-05,26,8015331.07929134,-2.41019364127227e-12
3,"Tyr","113",1.99,4.77,0.05,39.8,189.846,"E",100,20,2,197.955,0.959036144578313,0.21375479,213.75479,NA,NA,204.998569686747,204.998569686747,0.189846,"y",0.197955,-1.21635e-05,26,8015331.07929134,-1.51752932968994e-12
3,"Tyr","114",1.9,4.77,0.05,38,181.26,"E",1000,20,2,197.955,0.91566265060241,0.21375479,213.75479,NA,NA,195.727277590361,195.727277590361,0.18126,"y",0.197955,-2.50425e-05,26,8015331.07929134,-3.12432509053813e-12
3,"Tyr","115",2.08,4.77,0.05,41.6,198.432,"E",0,22,2,197.955,1.00240963855422,0.21375479,213.75479,NA,NA,214.269861783133,214.269861783133,0.198432,"y",0.197955,7.15500000000008e-07,28,9122357.54912758,7.84336720137038e-14
3,"Tyr","116",1.96,4.77,0.05,39.2,186.984,"E",100,22,2,197.955,0.944578313253012,0.21375479,213.75479,NA,NA,201.908138987952,201.908138987952,0.186984,"y",0.197955,-1.64565e-05,28,9122357.54912758,-1.80397445631517e-12
3,"Tyr","117",2.08,4.77,0.05,41.6,198.432,"E",1000,22,2,197.955,1.00240963855422,0.21375479,213.75479,NA,NA,214.269861783133,214.269861783133,0.198432,"y",0.197955,7.15500000000008e-07,28,9122357.54912758,7.84336720137038e-14
3,"Tyr","118",1.84,4.77,0.05,36.8,175.536,"E",0,24,2,197.955,0.886746987951807,0.21375479,213.75479,NA,NA,189.546416192771,189.546416192771,0.175536,"y",0.197955,-3.36285e-05,30,10336548.2777019,-3.25335877089103e-12
3,"Tyr","119",1.94,4.77,0.05,38.8,185.076,"E",100,24,2,197.955,0.934939759036145,0.21375479,213.75479,NA,NA,199.847851855422,199.847851855422,0.185076,"y",0.197955,-1.93185e-05,30,10336548.2777019,-1.86895078327782e-12
3,"Tyr","120",1.92,4.77,0.05,38.4,183.168,"E",1000,24,2,197.955,0.925301204819277,0.21375479,213.75479,NA,NA,197.787564722892,197.787564722892,0.183168,"y",0.197955,-2.21805e-05,30,10336548.2777019,-2.14583238080046e-12
3,"Val","61",5.21,5.13,0.05,104,534.546,"TM",0,16,2,471.447,1.13384113166485,0.4517094,451.7094,NA,NA,512.166697279652,512.166697279652,0.534546,"y",0.471447,9.46485000000001e-05,22,6085415.94208765,1.55533329029158e-11
3,"Val","62",4.58,5.13,0.05,91.6,469.908,"TM",100,16,2,471.447,0.996735582154516,0.4517094,451.7094,NA,NA,450.234831773667,450.234831773667,0.469908,"y",0.471447,-2.30850000000002e-06,22,6085415.94208765,-3.79349582997949e-13
3,"Val","63",4.55,5.13,0.05,91,466.83,"TM",1000,16,2,471.447,0.990206746463547,0.4517094,451.7094,NA,NA,447.285695321001,447.285695321001,0.46683,"y",0.471447,-6.92550000000006e-06,22,6085415.94208765,-1.13804874899385e-12
3,"Val","64",4.73,5.13,0.05,94.6,485.298,"TM",0,18,2,471.447,1.02937976060936,0.4517094,451.7094,NA,NA,464.980514036997,464.980514036997,0.485298,"y",0.471447,2.07765e-05,24,7005915.22298741,2.96556543131286e-12
3,"Val","65",4.44,5.13,0.05,88.8,455.544,"TM",100,18,2,471.447,0.96626768226333,0.4517094,451.7094,NA,NA,436.472194994559,436.472194994559,0.455544,"y",0.471447,-2.38545e-05,24,7005915.22298741,-3.40490845817403e-12
3,"Val","66",4.86,5.13,0.05,97.2,498.636,"TM",1000,18,2,471.447,1.05767138193689,0.4517094,451.7094,NA,NA,477.760105331882,477.760105331882,0.498636,"y",0.471447,4.07835e-05,24,7005915.22298741,5.82129510591044e-12
3,"Val","67",4.27,5.13,0.05,85.4,438.102,"TM",0,20,2,471.447,0.929270946681175,0.4517094,451.7094,NA,NA,419.760421762786,419.760421762786,0.438102,"y",0.471447,-5.00175e-05,26,8015331.07929134,-6.24022881964624e-12
3,"Val","68",4.23,5.13,0.05,84.6,433.998,"TM",100,20,2,471.447,0.920565832426551,0.4517094,451.7094,NA,NA,415.828239825898,415.828239825898,0.433998,"y",0.471447,-5.61735e-05,26,8015331.07929134,-7.00825698206424e-12
3,"Val","69",4.43,5.13,0.05,88.6,454.518,"TM",1000,20,2,471.447,0.964091403699673,0.4517094,451.7094,NA,NA,435.489149510337,435.489149510337,0.454518,"y",0.471447,-2.53935e-05,26,8015331.07929134,-3.16811616997425e-12
3,"Val","70",4.51,5.13,0.05,90.2,462.726,"TM",0,22,2,471.447,0.981501632208923,0.4517094,451.7094,NA,NA,443.353513384113,443.353513384113,0.462726,"y",0.471447,-1.30815e-05,28,9122357.54912758,-1.43400430530713e-12
3,"Val","71",4.69,5.13,0.05,93.8,481.194,"TM",100,22,2,471.447,1.02067464635473,0.4517094,451.7094,NA,NA,461.048332100109,461.048332100109,0.481194,"y",0.471447,1.46205e-05,28,9122357.54912758,1.6027106941668e-12
3,"Val","72",4.58,5.13,0.05,91.6,469.908,"TM",1000,22,2,471.447,0.996735582154516,0.4517094,451.7094,NA,NA,450.234831773667,450.234831773667,0.469908,"y",0.471447,-2.30850000000002e-06,28,9122357.54912758,-2.53059583289497e-13
3,"Val","73",4.38,5.13,0.05,87.6,449.388,"TM",0,24,2,471.447,0.953210010881393,0.4517094,451.7094,NA,NA,430.573922089227,430.573922089227,0.449388,"y",0.471447,-3.30885000000001e-05,30,10336548.2777019,-3.2011169600377e-12
3,"Val","74",4.12,5.13,0.05,82.4,422.712,"TM",100,24,2,471.447,0.896626768226333,0.4517094,451.7094,NA,NA,405.014739499456,405.014739499456,0.422712,"y",0.471447,-7.31025e-05,30,10336548.2777019,-7.07223514426934e-12
3,"Val","75",3.96,5.13,0.05,79.2,406.296,"TM",1000,24,2,471.447,0.861806311207835,0.4517094,451.7094,NA,NA,389.286011751904,389.286011751904,0.406296,"y",0.471447,-9.77265e-05,30,10336548.2777019,-9.45446171918111e-12
3,"Val","76",4.48,5.13,0.05,89.6,459.648,"T",0,16,2,471.447,0.974972796517954,0.4517094,451.7094,NA,NA,440.404376931447,440.404376931447,0.459648,"y",0.471447,-1.76985e-05,22,6085415.94208765,-2.90834680298425e-12
3,"Val","77",4.58,5.13,0.05,91.6,469.908,"T",100,16,2,471.447,0.996735582154516,0.4517094,451.7094,NA,NA,450.234831773667,450.234831773667,0.469908,"y",0.471447,-2.30850000000002e-06,22,6085415.94208765,-3.79349582997949e-13
3,"Val","78",4.66,5.13,0.05,93.2,478.116,"T",1000,16,2,471.447,1.01414581066376,0.4517094,451.7094,NA,NA,458.099195647443,458.099195647443,0.478116,"y",0.471447,1.00035e-05,22,6085415.94208765,1.64384819299109e-12
3,"Val","79",4.39,5.13,0.05,87.8,450.414,"T",0,18,2,471.447,0.955386289445049,0.4517094,451.7094,NA,NA,431.556967573449,431.556967573449,0.450414,"y",0.471447,-3.15495e-05,24,7005915.22298741,-4.50326602532694e-12
3,"Val","80",4.67,5.13,0.05,93.4,479.142,"T",100,18,2,471.447,1.01632208922742,0.4517094,451.7094,NA,NA,459.082241131665,459.082241131665,0.479142,"y",0.471447,1.15425e-05,24,7005915.22298741,1.64753635072937e-12
3,"Val","81",4.48,5.13,0.05,89.6,459.648,"T",1000,18,2,471.447,0.974972796517954,0.4517094,451.7094,NA,NA,440.404376931447,440.404376931447,0.459648,"y",0.471447,-1.76985e-05,24,7005915.22298741,-2.5262224044517e-12
3,"Val","82",4.16,5.13,0.05,83.2,426.816,"T",0,20,2,471.447,0.905331882480958,0.4517094,451.7094,NA,NA,408.946921436344,408.946921436344,0.426816,"y",0.471447,-6.69465000000001e-05,26,8015331.07929134,-8.35230626629574e-12
3,"Val","83",4.09,5.13,0.05,81.8,419.634,"T",100,20,2,471.447,0.890097932535365,0.4517094,451.7094,NA,NA,402.06560304679,402.06560304679,0.419634,"y",0.471447,-7.77195e-05,26,8015331.07929134,-9.69635555052723e-12
3,"Val","84",4.32,5.13,0.05,86.4,443.232,"T",1000,20,2,471.447,0.940152339499456,0.4517094,451.7094,NA,NA,424.675649183896,424.675649183896,0.443232,"y",0.471447,-4.23225e-05,26,8015331.07929134,-5.28019361662374e-12
3,"Val","85",3.93,5.13,0.05,78.6,403.218,"T",0,22,2,471.447,0.855277475516866,0.4517094,451.7094,NA,NA,386.336875299238,386.336875299238,0.403218,"y",0.471447,-0.0001023435,28,9122357.54912758,-1.12189748591676e-11
3,"Val","86",4.58,5.13,0.05,91.6,469.908,"T",100,22,2,471.447,0.996735582154516,0.4517094,451.7094,NA,NA,450.234831773667,450.234831773667,0.469908,"y",0.471447,-2.30850000000002e-06,28,9122357.54912758,-2.53059583289497e-13
3,"Val","87",4.31,5.13,0.05,86.2,442.206,"T",1000,22,2,471.447,0.9379760609358,0.4517094,451.7094,NA,NA,423.692603699673,423.692603699673,0.442206,"y",0.471447,-4.38614999999999e-05,28,9122357.54912758,-4.80813208250039e-12
3,"Val","88",4.21,5.13,0.05,84.2,431.946,"T",0,24,2,471.447,0.916213275299238,0.4517094,451.7094,NA,NA,413.862148857454,413.862148857454,0.431946,"y",0.471447,-5.92514999999999e-05,30,10336548.2777019,-5.73223269588145e-12
3,"Val","89",4.1,5.13,0.05,82,420.66,"T",100,24,2,471.447,0.892274211099021,0.4517094,451.7094,NA,NA,403.048648531012,403.048648531012,0.42066,"y",0.471447,-7.61805e-05,30,10336548.2777019,-7.3700134661333e-12
3,"Val","90",4.09,5.13,0.05,81.8,419.634,"T",1000,24,2,471.447,0.890097932535365,0.4517094,451.7094,NA,NA,402.06560304679,402.06560304679,0.419634,"y",0.471447,-7.77195e-05,30,10336548.2777019,-7.51890262706529e-12
3,"Val","91",4.54,5.13,0.05,90.8,465.804,"M",0,16,2,471.447,0.988030467899891,0.4517094,451.7094,NA,NA,446.302649836779,446.302649836779,0.465804,"y",0.471447,-8.46450000000001e-06,22,6085415.94208765,-1.39094847099247e-12
3,"Val","92",4.57,5.13,0.05,91.4,468.882,"M",100,16,2,471.447,0.99455930359086,0.4517094,451.7094,NA,NA,449.251786289445,449.251786289445,0.468882,"y",0.471447,-3.84749999999998e-06,22,6085415.94208765,-6.32249304996572e-13
3,"Val","93",4.11,5.13,0.05,82.2,421.686,"M",1000,16,2,471.447,0.894450489662677,0.4517094,451.7094,NA,NA,404.031694015234,404.031694015234,0.421686,"y",0.471447,-7.46415e-05,22,6085415.94208765,-1.22656365169336e-11
3,"Val","94",4.53,5.13,0.05,90.6,464.778,"M",0,18,2,471.447,0.985854189336235,0.4517094,451.7094,NA,NA,445.319604352557,445.319604352557,0.464778,"y",0.471447,-1.00035e-05,24,7005915.22298741,-1.42786483729878e-12
3,"Val","95",3.65,5.13,0.05,73,374.49,"M",100,18,2,471.447,0.794341675734494,0.4517094,451.7094,NA,NA,358.811601741023,358.811601741023,0.37449,"y",0.471447,-0.0001454355,24,7005915.22298741,-2.075895801919e-11
3,"Val","96",4.36,5.13,0.05,87.2,447.336,"M",1000,18,2,471.447,0.948857453754081,0.4517094,451.7094,NA,NA,428.607831120783,428.607831120783,0.447336,"y",0.471447,-3.61665e-05,24,7005915.22298741,-5.16228056561868e-12
3,"Val","97",4.28,5.13,0.05,85.6,439.128,"M",0,20,2,471.447,0.931447225244831,0.4517094,451.7094,NA,NA,420.743467247008,420.743467247008,0.439128,"y",0.471447,-4.84785000000001e-05,26,8015331.07929134,-6.04822177904175e-12
3,"Val","98",4.13,5.13,0.05,82.6,423.738,"M",100,20,2,471.447,0.898803046789989,0.4517094,451.7094,NA,NA,405.997784983678,405.997784983678,0.423738,"y",0.471447,-7.15635e-05,26,8015331.07929134,-8.92832738810923e-12
3,"Val","99",4.35,5.13,0.05,87,446.31,"M",1000,20,2,471.447,0.946681175190424,0.4517094,451.7094,NA,NA,427.624785636561,427.624785636561,0.44631,"y",0.471447,-3.77055e-05,26,8015331.07929134,-4.70417249481024e-12
